Label,x_0,y_0,z_0,x_1,y_1,z_1,x_2,y_2,z_2,x_3,y_3,z_3,x_4,y_4,z_4,x_5,y_5,z_5,x_6,y_6,z_6,x_7,y_7,z_7,x_8,y_8,z_8,x_9,y_9,z_9,x_10,y_10,z_10,x_11,y_11,z_11,x_12,y_12,z_12,x_13,y_13,z_13,x_14,y_14,z_14,x_15,y_15,z_15,x_16,y_16,z_16,x_17,y_17,z_17,x_18,y_18,z_18,x_19,y_19,z_19,x_20,y_20,z_20
right_thumbs_up,0.5438711643218994,1.0107365846633911,-1.5253863239195198e-07,0.5230264067649841,0.8828598856925964,-0.012599949724972248,0.4753119647502899,0.759759783744812,-0.027308082208037376,0.4463838040828705,0.6586611270904541,-0.04077009856700897,0.4437063932418823,0.5680325031280518,-0.05338575318455696,0.42570045590400696,0.812515914440155,-0.04066968336701393,0.34632813930511475,0.8135637044906616,-0.06275860965251923,0.3721370995044708,0.8358610272407532,-0.07252056151628494,0.4086599051952362,0.8401471972465515,-0.07569269090890884,0.4139613211154938,0.9137802720069885,-0.04262503981590271,0.33587655425071716,0.9038503170013428,-0.05879746377468109,0.36581364274024963,0.9255329370498657,-0.05821312218904495,0.4007914960384369,0.9319531321525574,-0.05642644688487053,0.4085161089897156,1.003456950187683,-0.04475351423025131,0.3444904386997223,0.9900830984115601,-0.053871311247348785,0.3676033616065979,1.0053032636642456,-0.043069567531347275,0.3965085446834564,1.0100593566894531,-0.035280656069517136,0.40730175375938416,1.0792416334152222,-0.04791460931301117,0.35528743267059326,1.0604890584945679,-0.04924963414669037,0.3740963041782379,1.0688202381134033,-0.03693152219057083,0.3963577151298523,1.0727131366729736,-0.027615295723080635
right_thumbs_up,0.5527166128158569,1.019784688949585,-1.908969267105931e-07,0.5323694944381714,0.8892926573753357,-0.008568745106458664,0.48077499866485596,0.7644224166870117,-0.020661579445004463,0.4478365182876587,0.6618170142173767,-0.032623179256916046,0.4445973336696625,0.5703604817390442,-0.04409664869308472,0.42542117834091187,0.8096635937690735,-0.03413351625204086,0.3460372984409332,0.8118429780006409,-0.054635364562273026,0.3721500337123871,0.8385754227638245,-0.06423269212245941,0.4089098870754242,0.8446773290634155,-0.0677148625254631,0.4134324789047241,0.9129453301429749,-0.038150984793901443,0.33514559268951416,0.9055134654045105,-0.053388699889183044,0.36659735441207886,0.9295151829719543,-0.05281487852334976,0.40225163102149963,0.9374081492424011,-0.05099696293473244,0.4081856310367584,1.0061007738113403,-0.04214949533343315,0.3448050320148468,0.9969800710678101,-0.05075541511178017,0.36808067560195923,1.012793779373169,-0.03947451338171959,0.3967282474040985,1.0184054374694824,-0.03134394809603691,0.4073871076107025,1.0874972343444824,-0.046826399862766266,0.35395103693008423,1.0709551572799683,-0.0471118800342083,0.3732895851135254,1.081324815750122,-0.033319972455501556,0.3958670198917389,1.086294412612915,-0.022937564179301262
right_thumbs_up,0.551630973815918,1.0164265632629395,-1.725382503536821e-07,0.5302383303642273,0.886184573173523,-0.008287214674055576,0.47969764471054077,0.7633650898933411,-0.02044515497982502,0.447284072637558,0.6597693562507629,-0.03246688470244408,0.4429026246070862,0.5675699710845947,-0.04411619156599045,0.42680954933166504,0.8113659620285034,-0.032929930835962296,0.3471054434776306,0.8132569789886475,-0.05269503965973854,0.37159913778305054,0.8381456136703491,-0.0624089390039444,0.4080572724342346,0.8441378474235535,-0.06589408963918686,0.41431593894958496,0.913219690322876,-0.03622039034962654,0.3361692428588867,0.9047794342041016,-0.050056662410497665,0.36634960770606995,0.9260399341583252,-0.04961356893181801,0.4018571376800537,0.9340384006500244,-0.04809121787548065,0.4089886248111725,1.003885269165039,-0.039340242743492126,0.3451944887638092,0.9934993386268616,-0.04660588502883911,0.36840522289276123,1.0073680877685547,-0.035395409911870956,0.39750707149505615,1.0129581689834595,-0.027553578838706017,0.4080381691455841,1.081929087638855,-0.04312938451766968,0.3558003008365631,1.065640926361084,-0.04289882257580757,0.3751163184642792,1.0752023458480835,-0.02929806150496006,0.39751750230789185,1.0800013542175293,-0.01905854418873787
right_thumbs_up,0.5541922450065613,1.0260735750198364,-1.6435637917311396e-07,0.5327416062355042,0.8905697464942932,-0.007811994757503271,0.4802775979042053,0.7682501673698425,-0.01845531538128853,0.4457298815250397,0.6628609895706177,-0.02885219268500805,0.44119569659233093,0.5703176259994507,-0.03877338021993637,0.4279325306415558,0.8161581754684448,-0.029139012098312378,0.34879639744758606,0.8138877749443054,-0.046817515045404434,0.3722367286682129,0.8389151096343994,-0.05597972869873047,0.4086308777332306,0.8456920981407166,-0.05943179130554199,0.4144938588142395,0.918321430683136,-0.03158317133784294,0.33704903721809387,0.90943443775177,-0.043162714689970016,0.3665691614151001,0.9305424094200134,-0.04271657019853592,0.40160250663757324,0.938005268573761,-0.041527584195137024,0.4086459279060364,1.0097930431365967,-0.033897846937179565,0.34658119082450867,0.998941957950592,-0.03915364667773247,0.36932942271232605,1.0116552114486694,-0.02855665422976017,0.39805060625076294,1.0169113874435425,-0.021617017686367035,0.40753409266471863,1.088093876838684,-0.03688525781035423,0.3579624593257904,1.0715742111206055,-0.035185884684324265,0.3769844174385071,1.0797523260116577,-0.021817350760102272,0.3988267481327057,1.0829311609268188,-0.012020471505820751
right_thumbs_up,0.5534711480140686,1.0267542600631714,-1.6504660038663133e-07,0.5321083068847656,0.8901091814041138,-0.007768453098833561,0.48004111647605896,0.7681798934936523,-0.01875387504696846,0.44564446806907654,0.6652345061302185,-0.02954198233783245,0.4422924816608429,0.5732115507125854,-0.04001583904027939,0.42653578519821167,0.8156324028968811,-0.030071809887886047,0.34977278113365173,0.816335141658783,-0.0482977069914341,0.3734532296657562,0.8405770659446716,-0.057968396693468094,0.4098834693431854,0.8466367721557617,-0.06181155890226364,0.41309109330177307,0.9196495413780212,-0.032979004085063934,0.3372674584388733,0.9107642769813538,-0.045248471200466156,0.3668060898780823,0.9313391447067261,-0.04500357806682587,0.4024207592010498,0.9391970634460449,-0.04386911541223526,0.4072214663028717,1.0127674341201782,-0.035663213580846786,0.3464084565639496,1.0007030963897705,-0.04130478948354721,0.36947688460350037,1.01288902759552,-0.030417120084166527,0.3984755575656891,1.0179288387298584,-0.02324197068810463,0.4062318503856659,1.0927876234054565,-0.03903941810131073,0.35750889778137207,1.0754739046096802,-0.03749142587184906,0.3765689730644226,1.0829997062683105,-0.023844938725233078,0.3981386125087738,1.0862351655960083,-0.013802258297801018
right_thumbs_up,0.5519611835479736,1.0263102054595947,-1.7573570687545725e-07,0.5298444628715515,0.889898419380188,-0.008058267645537853,0.47854822874069214,0.7692840695381165,-0.019957780838012695,0.4447903633117676,0.6663862466812134,-0.03166608512401581,0.44232457876205444,0.5727125406265259,-0.04316054284572601,0.4272235929965973,0.8139316439628601,-0.031695928424596786,0.35049185156822205,0.8145330548286438,-0.05087106674909592,0.37349939346313477,0.840424120426178,-0.06094183772802353,0.40950897336006165,0.8467907905578613,-0.06508982926607132,0.4134889543056488,0.9182915091514587,-0.03503749892115593,0.33714979887008667,0.9086840152740479,-0.048767756670713425,0.36687004566192627,0.931367814540863,-0.04876222461462021,0.4030032157897949,0.9401773810386658,-0.04755900055170059,0.407264769077301,1.0127723217010498,-0.03815820813179016,0.3462108373641968,0.9996422529220581,-0.04470212012529373,0.36929625272750854,1.0132708549499512,-0.03381863608956337,0.3986629247665405,1.0190917253494263,-0.026495978236198425,0.40607160329818726,1.0940170288085938,-0.042000267654657364,0.3574009835720062,1.0760142803192139,-0.04095875099301338,0.3765638768672943,1.0836347341537476,-0.027467260137200356,0.3984431326389313,1.0875722169876099,-0.017541470006108284
right_thumbs_up,0.5543646216392517,1.0285968780517578,-1.6834282234867715e-07,0.5315172076225281,0.893726646900177,-0.008872626349329948,0.47984716296195984,0.7715237736701965,-0.021424733102321625,0.4456905424594879,0.6674367785453796,-0.03359212726354599,0.44293344020843506,0.5725932717323303,-0.04532613977789879,0.42860493063926697,0.8154107332229614,-0.03271195665001869,0.3508581221103668,0.8139906525611877,-0.052381180226802826,0.37498611211776733,0.8405992984771729,-0.0626247301697731,0.41151759028434753,0.847514271736145,-0.06671368330717087,0.4145846366882324,0.9203954339027405,-0.03572903946042061,0.33840352296829224,0.9100838303565979,-0.04966120049357414,0.36844542622566223,0.9325577020645142,-0.04965812712907791,0.4044423997402191,0.9407017827033997,-0.04848445579409599,0.4075990617275238,1.0157846212387085,-0.03861704468727112,0.3465791940689087,1.0009167194366455,-0.04515640437602997,0.3701331615447998,1.0143648386001587,-0.03419621288776398,0.3998527228832245,1.0199644565582275,-0.026834670454263687,0.40545666217803955,1.0979059934616089,-0.04230949282646179,0.35632434487342834,1.0775774717330933,-0.04110909625887871,0.37574201822280884,1.0850191116333008,-0.027559936046600342,0.39778146147727966,1.0890134572982788,-0.01757262833416462
right_thumbs_up,0.5554818511009216,1.02035653591156,-1.792726607163786e-07,0.5342972278594971,0.887021005153656,-0.008452773094177246,0.4818674921989441,0.7633445262908936,-0.01980198174715042,0.4473850131034851,0.6604186296463013,-0.030865611508488655,0.44312649965286255,0.5694713592529297,-0.04166250303387642,0.4296541213989258,0.8094013929367065,-0.03207223117351532,0.35169172286987305,0.810641348361969,-0.05133949965238571,0.37497958540916443,0.8386527895927429,-0.06115971505641937,0.411363422870636,0.8458682894706726,-0.06491535156965256,0.4158743619918823,0.9126518964767456,-0.03498318791389465,0.33882638812065125,0.9054158926010132,-0.04848235100507736,0.36798205971717834,0.9294483661651611,-0.04829353466629982,0.40350547432899475,0.937949001789093,-0.04698433354496956,0.4094058573246002,1.0060473680496216,-0.03773808106780052,0.3467918038368225,0.9964781999588013,-0.044845499098300934,0.3697894215583801,1.01164710521698,-0.03402373194694519,0.39919641613960266,1.0176515579223633,-0.026513533666729927,0.4076040983200073,1.0872912406921387,-0.041154053062200546,0.3570241630077362,1.0719419717788696,-0.040891166776418686,0.3757961690425873,1.0815613269805908,-0.027682587504386902,0.39769446849823,1.0857212543487549,-0.01770002394914627
right_thumbs_up,0.5568472146987915,1.013077735900879,-1.7615386127545207e-07,0.5361819267272949,0.8788583874702454,-0.007859282195568085,0.48504403233528137,0.7540565729141235,-0.01915115676820278,0.4509303569793701,0.6524295210838318,-0.029984615743160248,0.4457358419895172,0.5611634254455566,-0.04072364419698715,0.4337373375892639,0.7995882630348206,-0.03425707295536995,0.353960782289505,0.8005000352859497,-0.053539857268333435,0.37549442052841187,0.8247864246368408,-0.06311251223087311,0.41206252574920654,0.8314418792724609,-0.06663727015256882,0.4209175407886505,0.9023638963699341,-0.03765071928501129,0.34208744764328003,0.89556485414505,-0.05017922818660736,0.36927229166030884,0.9165425896644592,-0.04942841827869415,0.4047420024871826,0.9238545894622803,-0.04828375205397606,0.41547703742980957,0.9949120879173279,-0.04063696414232254,0.3542979061603546,0.9855756759643555,-0.04703192412853241,0.3755379319190979,0.9991673231124878,-0.03609530255198479,0.4041191637516022,1.0038944482803345,-0.029116036370396614,0.41416865587234497,1.0763299465179443,-0.044214289635419846,0.365005224943161,1.0616381168365479,-0.043994493782520294,0.3849853575229645,1.0711545944213867,-0.03049546107649803,0.4079461693763733,1.075218677520752,-0.020543748512864113
right_thumbs_up,0.5601765513420105,1.0012134313583374,-1.4228656652903737e-07,0.5399237871170044,0.8620247840881348,-0.0077887061052024364,0.49102315306663513,0.7343998551368713,-0.020108060911297798,0.45805707573890686,0.6297507286071777,-0.03190842643380165,0.4516802728176117,0.5355589389801025,-0.04380997270345688,0.43838849663734436,0.76920485496521,-0.03631935641169548,0.3590276837348938,0.771755576133728,-0.05567462369799614,0.38138648867607117,0.7968252897262573,-0.06511564552783966,0.41840121150016785,0.8028340339660645,-0.06880699098110199,0.42504534125328064,0.8757705688476562,-0.04051937907934189,0.3460926115512848,0.8662489652633667,-0.05337347462773323,0.37374553084373474,0.8881335854530334,-0.05255575850605965,0.4100150763988495,0.8965092301368713,-0.051537904888391495,0.4184409976005554,0.9739086627960205,-0.04413676634430885,0.3588004410266876,0.9591107964515686,-0.050697121769189835,0.38081130385398865,0.9743872880935669,-0.038881201297044754,0.4100096821784973,0.980316698551178,-0.031499721109867096,0.4163064658641815,1.060693383216858,-0.048270173370838165,0.36884641647338867,1.0389724969863892,-0.04790187254548073,0.3905521035194397,1.0498336553573608,-0.03330124914646149,0.41454508900642395,1.055159330368042,-0.022591326385736465
